ID	congr	freq	TFrq	FlFrq	RT	amplFfull_norm	amplTfull_norm	amplFpost_norm	amplTpost_norm	amplFpre_norm	amplTpre_norm	alpha_abs	alpha	cond	theta_norm
6	0	0	7	10	458.008	-0.314071	-0.774667	0.793158	-1.11501	0.186602	-1.71201	0.3	10.3	3	0.775091
6	1	0	7	10	383.789	0.298062	-0.319442	-0.602512	-0.263195	0.23737	-0.651703	0.3	10.3	3	0.330472
6	1	0	7	10	458.008	1.2359	-0.149523	0.492642	0.609378	0.504973	0.107205	0.3	10.3	3	-0.267601
6	0	0	7	10	409.18	0.0316407	-0.402394	-0.0778267	-0.0729446	0.837469	0.321297	0.3	10.3	3	1.33515
6	1	0	7	10	433.594	0.0560196	-0.413839	0.688609	-1.02487	-0.595697	-0.117036	0.3	10.3	3	0.74257
6	0	0	7	10	658.203	0.154502	-0.826945	-0.222024	-1.39148	-0.0388545	-0.5558	0.3	10.3	3	-0.0648389
6	0	0	7	10	416.992	0.854534	-0.194635	0.12196	-0.588931	-0.222024	1.01298	0.3	10.3	3	1.57913
6	0	0	7	10	566.406	0.0609024	-2.31126	-0.819426	0.568917	0.616296	-1.02487	0.3	10.3	3	0.29875
6	0	0	7	10	617.188	-0.854534	0.245704	-0.17657	0.321297	-0.568917	-0.17657	0.3	10.3	3	-0.666592
6	1	0	7	10	442.383	-0.966039	-1.95975	0.151637	1.60441	0.681098	-0.588931	0.3	10.3	3	-0.513184
6	0	0	7	10	458.984	0.230262	-1.41276	-0.310587	-3.0093	-1.06195	-0.136769	0.3	10.3	3	-0.412847
6	0	0	7	10	416.992	1.0116	-0.679572	1.79803	1.17304	-0.278855	-0.201721	0.3	10.3	3	-0.118051
6	1	0	7	10	400.391	-0.594112	0.154502	0.00485441	1.06195	-1.96099	-1.04935	0.3	10.3	3	0.060024
6	1	0	7	10	483.398	0.144551	-1.03563	-0.12196	-0.751297	0.793158	-1.14333	0.3	10.3	3	1.26093
6	1	0	7	10	758.789	1.03563	-1.60315	0.623266	-1.54299	0.421339	-0.837469	0.3	10.3	3	-0.942156
6	0	0	7	10	458.984	-0.266474	-1.46081	0.84666	0.0729446	0.392817	-0.211851	0.3	10.3	3	-0.127789
6	1	0	7	10	400.391	-0.298062	-0.903013	-0.375994	0.801812	-1.10131	-1.10131	0.3	10.3	3	1.03168
6	0	0	7	10	492.188	-0.425388	-0.50954	-0.595697	0.0388545	-1.90086	-0.156608	0.3	10.3	3	-0.325142
6	1	0	7	10	416.992	-1.0235	-0.642958	-0.696187	0.517448	-1.43755	-0.087602	0.3	10.3	3	1.71823
6	0	0	7	10	492.188	-0.883221	-0.600933	-0.131826	-0.511192	0.33208	-1.57284	0.3	10.3	3	0.42422
6	0	0	7	10	359.375	0.240544	0.209839	-1.11501	-0.681098	1.01298	-0.186602	0.3	10.3	3	0.113191
6	0	0	7	10	425.781	-1.75203	-0.10009	-0.43293	1.158	-1.17304	-0.884643	0.3	10.3	3	0.00719437
6	1	0	7	10	367.188	-0.119791	0.10009	-1.20427	-0.258003	1.63794	0.00970904	0.3	10.3	3	0.47676
6	1	0	7	10	333.008	-1.142	-1.79678	-0.904427	-0.404151	-1.75328	-1.46209	0.3	10.3	3	1.05612
6	0	0	7	10	466.797	-0.472714	-0.472714	0.575542	-0.299945	0.375994	-0.92479	0.3	10.3	3	-0.69615
6	1	0	7	10	591.797	-0.733668	-0.923383	-0.450525	-0.0534489	-0.743189	0.102297	0.3	10.3	3	-0.176882
6	1	0	7	10	576.172	-0.999912	-0.573942	-0.421339	-0.884643	0.568917	-0.337499	0.3	10.3	3	1.42043
6	1	0	7	10	416.992	-0.129676	-1.51341	-0.278855	-0.865399	0.381579	-2.19969	0.3	10.3	3	-0.525605
6	0	0	7	10	658.203	-0.809111	-0.547685	-1.22051	-0.201721	0.364891	-1.75328	0.3	10.3	3	0.507027
6	0	0	7	10	516.602	-0.0951769	-1.36848	-0.96743	-0.711554	-0.310587	0.00485441	0.3	10.3	3	-0.631018
6	1	1	10	7	367.188	1.3274	0.800352	0.456448	0.359371	0.651703	2.1073	0.3	10.3	1	0.418521
6	0	1	10	7	433.594	0.134627	1.0235	0.486528	0.688609	-0.865399	-0.23737	0.3	10.3	1	-0.963431
6	0	1	10	7	366.211	-0.184549	2.66028	0.0729446	-0.268401	-0.609378	0.945774	0.3	10.3	1	0.863081
6	0	1	10	7	367.188	-0.324831	0.679572	-2.31249	-1.12901	1.158	0.696187	0.3	10.3	1	-1.52101
6	1	1	10	7	467.773	-0.308718	0.664739	-0.76777	0.637371	-0.156608	-0.146674	0.3	10.3	1	-0.447284
6	1	1	10	7	484.375	-0.800352	-0.484853	0.398472	1.12901	-0.43293	-0.681098	0.3	10.3	1	-1.39788
6	0	1	10	7	492.188	-0.396708	1.75203	-2.6615	-0.0973942	0.370431	1.10131	0.3	10.3	1	-0.309256
6	1	1	10	7	375.977	-1.08656	-0.368636	2.1073	0.141718	0.342937	-0.131826	0.3	10.3	1	0.996669
6	0	1	10	7	433.594	-1.11366	1.48649	-0.252825	-0.0242766	-0.191632	0.92479	0.3	10.3	1	-0.252218
6	0	1	10	7	433.594	-0.0657882	-0.0365126	-0.536444	-0.087602	0.696187	-0.0242766	0.3	10.3	1	1.21084
6	1	1	10	7	474.609	-0.235397	-0.87353	-0.562336	0.305257	-0.549306	-1.43755	0.3	10.3	1	-1.46845
6	1	1	10	7	441.406	-0.330238	0.230262	-1.79803	0.381579	-1.46209	-0.315933	0.3	10.3	1	0.985404
6	0	1	10	7	358.398	-0.271701	0.657418	-2.02899	0.348395	-0.342937	-0.161586	0.3	10.3	1	-0.996669
6	1	1	10	7	442.383	-0.484853	0.194635	0.364891	0.793158	-1.63794	-0.0388545	0.3	10.3	1	0.844622
6	1	1	10	7	400.391	-0.642958	0.240544	-0.575542	0.370431	-0.688609	-0.43293	0.3	10.3	1	-0.624072
6	0	1	10	7	358.398	-0.204761	-1.3274	-0.884643	-1.17304	-0.00970904	0.201721	0.3	10.3	1	-0.91144
6	0	1	10	7	350.586	-1.15667	-0.17952	-1.84693	-1.34887	0.666275	0.801812	0.3	10.3	1	-0.596805
6	0	1	10	7	424.805	0.335664	0.114858	0.530073	-0.252825	-0.438766	0.12196	0.3	10.3	1	1.29685
6	0	1	10	7	658.203	-0.614726	0.261261	-0.206781	-1.48776	0.0339937	0.530073	0.3	10.3	1	-0.652189
6	1	1	10	7	350.586	-0.567311	2.10606	0.087602	0.0194199	1.71201	1.57284	0.3	10.3	1	0.0215861
6	1	1	10	7	350.586	0.50954	1.08656	0.409855	0.181581	0.874956	-0.0583185	0.3	10.3	1	0.519376
6	0	1	10	7	367.188	-0.144551	0.766293	-1.29037	-0.0145641	0.84666	1.27211	0.3	10.3	1	1.13567
6	1	1	10	7	317.383	1.2708	0.134627	-0.438766	-0.438766	0.181581	-0.438766	0.3	10.3	1	0.631018
6	0	1	10	7	683.594	1.57157	-0.287471	1.90086	-0.0291345	-0.658959	-1.60441	0.3	10.3	1	-0.74257
6	0	1	10	7	625	0.999912	-0.276943	-0.387186	0.375994	1.84693	-0.0924959	0.3	10.3	1	0.108336
6	0	1	10	7	575.195	0.534812	-0.522099	0.96743	-0.348395	-1.0748	0.156608	0.3	10.3	1	-0.800415
6	0	1	10	7	508.789	0.330238	0.635816	-0.0924959	-0.562336	-0.935201	1.0748	0.3	10.3	1	0.162076
6	1	1	10	7	700.195	-0.944376	-0.437045	0.305257	0.602512	-0.874956	-1.41404	0.3	10.3	1	0.0311852
6	0	1	10	7	592.773	0.250876	0.809111	0.375994	1.84693	-0.415584	0.326679	0.3	10.3	1	0.0167881
6	0	1	10	7	400.391	-0.717844	1.84569	-1.08792	0.658959	-0.76777	0.978526	0.3	10.3	1	0.0937993
6	1	1	10	7	409.18	0.308718	0.368636	-0.00970904	-0.582213	0.96743	1.02487	0.3	10.3	1	2.31858
6	1	1	10	7	416.992	0.368636	0.319442	0.370431	1.25441	-0.242509	0.616296	0.3	10.3	1	-0.088963
6	0	1	10	7	475.586	0.725717	1.63668	-0.315933	0.480448	-0.530073	-0.289368	0.3	10.3	1	0.412847
6	0	1	10	7	383.789	-1.03563	0.0755693	-0.486528	-0.161586	0.456448	-0.166572	0.3	10.3	1	0.196744
6	1	1	10	7	375.977	1.60315	1.34757	0.222024	-0.784601	0.865399	0.568917	0.3	10.3	1	1.52101
6	1	1	10	7	567.383	-0.50954	0.0170333	0.252825	0.666275	2.1073	-0.444631	0.3	10.3	1	0.011991
6	0	1	10	7	359.375	-2.19846	0.0511394	-0.326679	-0.84666	-0.536444	-0.989811	0.3	10.3	1	-0.688663
6	1	1	10	7	750.977	-1.51341	0.594112	-1.10131	-0.289368	1.57284	0.161586	0.3	10.3	1	1.6442
6	0	1	10	7	383.789	-0.189587	1.18712	0.310587	-0.00970904	-0.404151	0.711554	0.3	10.3	1	0.688663
6	1	1	10	7	617.188	0.710046	0.600933	-0.681098	1.63794	0.517448	0.353873	0.3	10.3	1	0.325142
6	0	1	10	7	425.781	-1.04799	1.36848	-0.232243	1.29037	-0.855969	0.77614	0.3	10.3	1	0.216762
6	1	1	10	7	367.188	-0.749812	0.413839	-1.90086	-0.673654	-0.427121	-0.392817	0.3	10.3	1	-0.882028
6	1	1	10	15	483.398	-0.0462617	-0.460703	-0.735163	0.523741	-0.364891	-0.582213	0.3	10.3	2	-2.46363
6	0	1	10	15	466.797	-0.12473	0.0706771	-0.75949	1.57284	0.43293	0.0973942	0.3	10.3	2	-0.226834
6	0	1	10	15	392.578	-0.169488	0.454744	-2.45755	-2.45755	0.523741	1.25441	0.3	10.3	2	-0.638019
6	1	1	10	15	475.586	-0.245704	-0.944376	1.14333	-0.387186	-0.542854	-1.3287	0.3	10.3	2	0.952709
6	1	1	10	15	367.188	-1.43627	-0.454744	-0.956515	-0.17657	-0.299945	0.387186	0.3	10.3	2	-0.395974
6	0	1	10	15	475.586	0.607803	0.22514	-1.96099	0.837469	-0.201721	0.222024	0.3	10.3	2	0.470804
6	1	1	10	15	409.18	-0.0609024	-0.352058	0.588931	-0.337499	-0.630291	-0.4744	0.3	10.3	2	1.22707
6	0	1	10	15	525.391	0.194635	0.817975	-1.17304	0.23737	-0.131826	0.206781	0.3	10.3	2	-0.379313
6	0	1	10	15	642.578	0.0804652	-0.567311	-0.087602	-1.75328	-0.196672	1.20427	0.3	10.3	2	-0.272756
6	0	1	10	15	458.984	-0.554184	-0.883221	-0.348395	0.146674	0.107205	0.289368	0.3	10.3	2	0.557332
6	0	1	10	15	500.977	0.0511394	-0.635816	0.49879	-0.43293	-0.644508	-3.0093	0.3	10.3	2	0.544521
6	1	1	10	15	451.172	0.431203	-0.503315	-0.242509	-0.0827124	0.855969	-0.914533	0.3	10.3	2	-0.122917
6	1	1	10	15	400.391	-0.635816	-0.836026	-0.186602	-0.76777	0.299945	-0.398472	0.3	10.3	2	0.277925
6	1	1	10	15	433.594	-0.0219013	0.149523	0.0631908	0.43293	-1.11501	0.517448	0.3	10.3	2	-0.368316
6	1	1	10	15	358.398	-0.00243309	-0.308718	-2.19969	-0.216932	-0.392817	1.11501	0.3	10.3	2	-0.931763
6	1	1	10	15	424.805	-0.10993	0.0560196	1.04935	0.0534489	-0.651703	-1.18845	0.3	10.3	2	-0.583466
6	0	1	10	15	333.984	-1.09997	-0.955121	-0.719347	0.492642	-0.914533	0.904427	0.3	10.3	2	0.088963
6	0	1	10	15	333.008	0.87353	-0.0657882	1.18845	1.30922	-0.4744	-0.00485441	0.3	10.3	2	-0.211742
6	1	1	10	15	367.188	-1.34757	-0.448815	-1.14333	0.616296	-0.0924959	0.12689	0.3	10.3	2	0.652189
6	0	1	10	15	425.781	-0.346574	-0.854534	-0.644508	-0.575542	0.112118	-0.562336	0.3	10.3	2	-0.645075
6	1	1	10	15	442.383	0.0365126	0.17952	-0.77614	0.945774	-0.602512	0.0485819	0.3	10.3	2	0.464879
6	0	1	10	15	475.586	0.0267704	0.650158	-1.3287	0.353873	0.438766	-0.0680661	0.3	10.3	2	2.11342
6	0	1	10	15	466.797	-1.57157	-0.766293	-0.837469	-0.666275	-0.337499	-0.409855	0.3	10.3	2	-0.726799
6	1	1	10	15	442.383	-0.0413861	1.30792	-0.0437171	2.02899	0.289368	-0.793158	0.3	10.3	2	0.791879
6	0	1	10	15	575.195	-0.164485	0.0365126	-0.00485441	0.131826	-1.158	-1.27211	0.3	10.3	2	-0.351979
6	1	1	10	15	650.391	-0.923383	-0.528436	0.0973942	0.438766	-0.315933	-0.568917	0.3	10.3	2	0.252218
6	1	1	10	15	567.383	-2.31126	-0.717844	1.54299	-1.84693	-1.14333	1.60441	0.3	10.3	2	0.0793025
6	1	1	10	15	750.977	-2.45633	-0.478767	-1.60441	-0.278855	-0.77614	-0.666275	0.3	10.3	2	0.346574
6	1	1	10	15	808.594	-0.573942	-1.67244	1.60441	-0.321297	-1.6737	-1.17304	0.3	10.3	2	-0.458985
6	0	1	10	15	425.781	-0.0755693	0.314071	-0.0631908	0.136769	-0.837469	0.263195	0.3	10.3	2	-0.277925
6	0	1	10	15	708.984	-0.402394	-0.374205	-1.037	0.623266	-0.681098	1.037	0.3	10.3	2	0.04079
6	1	1	10	15	425.781	-1.71075	0.694669	0.315933	-0.156608	-0.5558	1.51469	0.3	10.3	2	-0.04079
6	0	1	10	15	517.578	-2.66028	-0.0560196	-1.06195	-2.1073	-1.36977	-0.637371	0.3	10.3	2	-1.12168
6	0	1	10	15	517.578	-0.341109	-0.154502	1.25441	-1.22051	0.211851	-0.0778267	0.3	10.3	2	0.257332
6	0	1	10	15	483.398	-1.48649	-1.30792	-0.359371	-0.894465	-0.486528	-0.77614	0.3	10.3	2	0.610337
6	1	0	7	10	400.391	0.4196	-0.266474	0.232243	-0.651703	-0.294649	-1.12901	0.3	10.3	3	-0.500906
6	1	0	7	10	442.383	0.503315	-0.687087	0.523741	-1.71201	-0.409855	-0.107205	0.3	10.3	3	0.0648389
6	0	0	7	10	633.789	-0.437045	0.0267704	-0.511192	-0.415584	0.894465	0.136769	0.3	10.3	3	0.590112
6	0	0	7	10	424.805	0.657418	-0.230262	0.444631	-0.630291	1.60441	1.63794	0.3	10.3	3	0.379313
6	1	0	7	10	383.789	-0.22514	-0.749812	-1.34887	-0.956515	-0.616296	-0.96743	0.3	10.3	3	0.500906
6	0	0	7	10	458.984	0.437045	-0.199693	0.582213	0.232243	-0.268401	1.06195	0.3	10.3	3	-0.29875
6	0	0	7	10	458.008	0.966039	-1.75203	0.978526	-0.609378	0.595697	-0.658959	0.3	10.3	3	0.583466
6	1	0	7	10	383.789	2.66028	-1.1717	0.0680661	0.107205	0.146674	-0.0534489	0.3	10.3	3	-2.31858
6	0	0	7	10	534.18	-0.515801	0.164485	-3.0093	0.711554	-0.904427	-0.364891	0.3	10.3	3	0.211742
6	1	0	7	10	507.813	-0.826945	-1.12767	-0.112118	-1.27211	0.12196	1.54299	0.3	10.3	3	0.176882
6	0	0	7	10	500	0.587341	-2.66028	1.158	-1.037	-0.387186	-1.96099	0.3	10.3	3	0.272756
6	0	0	7	10	641.602	-0.276943	-0.809111	-0.865399	0.549306	0.0485819	0.404151	0.3	10.3	3	-0.0311852
6	0	0	7	10	549.805	-0.0853649	-1.71075	1.75328	-0.616296	-0.247661	0.171567	0.3	10.3	3	1.14998
6	0	0	7	10	617.188	-1.25309	-0.672123	-0.364891	0.462401	-0.575542	-0.0631908	0.3	10.3	3	-0.0744779
6	1	0	7	10	591.797	0.314071	-0.250876	-0.0583185	-1.57284	2.02899	-0.530073	0.3	10.3	3	0.488767
6	0	0	7	10	608.398	-0.0170333	0.0121661	1.06195	0.49879	-0.289368	-1.6737	0.3	10.3	3	0.758661
6	1	0	7	10	492.188	-0.845221	-1.54172	0.136769	-1.0748	-1.04935	-0.743189	0.3	10.3	3	0.719028
6	0	0	7	10	350.586	-3.00808	-0.324831	-0.146674	0.0680661	-1.60441	-1.22051	0.3	10.3	3	-0.247117
6	1	0	7	10	591.797	-1.2708	-0.245704	-0.227128	-0.0194199	-0.252825	-1.11501	0.3	10.3	3	0.853792
6	1	0	7	10	408.203	-1.2359	-2.02775	-1.75328	-0.568917	-1.71201	-1.08792	0.3	10.3	3	-1.14998
6	1	0	7	10	566.406	-1.3274	-0.256062	-0.5558	-0.703835	0.305257	-0.511192	0.3	10.3	3	-0.257332
6	0	0	7	10	458.984	-0.240544	-0.330238	0.609378	0.33208	-0.23737	-0.855969	0.3	10.3	3	0.0359867
6	0	0	7	10	483.398	1.04799	-0.346574	0.421339	-0.536444	0.191632	-0.112118	0.3	10.3	3	0.817782
6	0	0	7	10	325.195	0.319442	-0.817975	1.39148	-0.989811	-0.49879	-0.688609	0.3	10.3	3	1.10801
6	1	0	7	10	399.414	-0.903013	-0.534812	0.828392	-0.211851	-0.206781	-0.0194199	0.3	10.3	3	-0.33582
6	1	0	7	10	425.781	0.0072994	-0.174499	-0.0485819	-0.696187	-0.166572	-1.90086	0.3	10.3	3	-1.35531
6	0	0	7	10	458.984	-0.955121	-0.933799	-1.158	-0.96743	-1.22051	0.131826	0.3	10.3	3	-0.538177
6	1	0	7	10	425.781	-0.368636	-1.21919	-0.623266	0.904427	1.14333	-2.02899	0.3	10.3	3	1.00813
6	1	0	7	10	583.984	0.209839	-0.845221	-0.84666	-0.398472	-0.0973942	-1.01298	0.3	10.3	3	0.603546
6	1	0	7	10	800.781	-1.39019	-2.45633	-0.117036	0.681098	-2.02899	-0.102297	0.3	10.3	3	1.0198
6	1	0	15	10	400.391	0.758009	0.341109	0.196672	0.0583185	1.06195	-0.252825	0.3	10.3	4	1.46845
6	0	0	15	10	391.602	0.287471	1.89961	-0.294649	-0.602512	-0.588931	2.31249	0.3	10.3	4	-0.330472
6	0	0	15	10	433.594	1.95975	1.67244	1.43755	0.651703	0.415584	0.49879	0.3	10.3	4	-0.952709
6	1	0	15	10	416.992	2.19846	2.31126	0.258003	1.00129	0.542854	0.588931	0.3	10.3	4	-0.45312
6	0	0	15	10	383.789	0.580618	0.408104	0.727216	0.326679	-0.348395	0.421339	0.3	10.3	4	-0.319829
6	1	0	15	10	442.383	0.567311	0.999912	0.666275	0.102297	1.3287	0.956515	0.3	10.3	4	0.127789
6	1	0	15	10	516.602	0.554184	-0.431203	0.989811	-1.14333	-0.305257	0.84666	0.3	10.3	4	-1.05612
6	0	0	15	10	466.797	0.341109	0.437045	0.381579	-0.450525	0.637371	0.227128	0.3	10.3	4	-0.766833
6	1	0	15	10	474.609	1.79678	0.271701	1.6737	-0.504973	0.156608	-0.75949	0.3	10.3	4	-0.384844
6	0	0	15	10	425.781	2.31126	0.184549	0.117036	-0.315933	0.315933	0.151637	0.3	10.3	4	1.19504
6	0	0	15	10	517.578	0.391047	1.57157	0.568917	0.27362	0.232243	0.211851	0.3	10.3	4	0.673886
6	1	0	15	10	508.789	0.702322	1.09997	0.5558	0.989811	-0.112118	0.549306	0.3	10.3	4	0.303995
6	0	0	15	10	349.609	1.1717	2.02775	0.894465	-0.409855	-0.0778267	1.46209	0.3	10.3	4	0.314534
6	1	0	15	10	317.383	-1.79678	-1.2708	-1.63794	-0.0631908	-2.1073	-0.542854	0.3	10.3	4	2.20579
6	1	0	15	10	425.781	-0.282199	0.357563	-0.23737	-0.171567	0.468385	0.141718	0.3	10.3	4	0.49482
6	1	0	15	10	409.18	0.10993	1.03563	0.658959	0.696187	1.54299	-0.0145641	0.3	10.3	4	-1.16463
6	0	0	15	10	383.789	-0.522099	-1.34757	-0.342937	1.46209	-1.54299	-1.23722	0.3	10.3	4	0.221792
6	0	0	15	10	408.203	-1.30792	-0.0170333	0.227128	1.08792	-0.258003	-0.719347	0.3	10.3	4	-0.401574
6	0	0	15	10	575.195	-1.12767	0.966039	-1.43755	1.39148	-1.18845	-1.06195	0.3	10.3	4	0.711331
6	0	0	15	10	567.383	0.0951769	0.189587	0.181581	1.23722	-0.370431	-0.616296	0.3	10.3	4	-0.157156
6	0	0	15	10	558.594	0.845221	0.303381	1.20427	1.41404	0.0729446	-0.462401	0.3	10.3	4	0.231887
6	1	0	15	10	416.992	-1.41276	-0.261261	0.0339937	0.294649	0.462401	-0.375994	0.3	10.3	4	-0.216762
6	0	0	15	10	617.188	0.484853	1.71075	0.77614	1.90086	0.427121	-0.191632	0.3	10.3	4	-0.00239809
6	1	0	15	10	708.984	-1.28906	-0.863969	0.644508	-0.359371	-3.0093	0.651703	0.3	10.3	4	-1.27861
6	1	0	15	10	466.797	-0.783133	0.0853649	-0.268401	0.735163	-0.894465	-0.263195	0.3	10.3	4	0.373804
6	0	0	15	10	508.789	-0.0560196	0.923383	0.855969	0.914533	0.00485441	0.0924959	0.3	10.3	4	-0.0696568
6	1	0	15	10	392.578	-1.67244	0.0316407	-0.156608	0.186602	-0.956515	-0.00970904	0.3	10.3	4	0.357404
6	0	0	15	10	367.188	-0.478767	-0.105007	-0.370431	0.171567	-1.037	0.644508	0.3	10.3	4	0.531872
6	1	0	15	10	508.789	-0.139586	-0.114858	0.681098	0.409855	-0.637371	-0.486528	0.3	10.3	4	1.08153
6	1	0	15	10	492.188	0.913123	0.0609024	0.0924959	-0.644508	0.703835	2.02899	0.3	10.3	4	0.401574
6	0	0	15	10	841.797	0.266474	0.379796	-0.4744	-0.0583185	-0.696187	0.242509	0.3	10.3	4	0.872492
6	1	0	15	10	750	0.17952	1.60315	0.112118	0.96743	-0.492642	-0.206781	0.3	10.3	4	0.901498
6	1	0	15	10	458.008	-0.194635	-1.48649	0.602512	-0.0388545	0.575542	-0.480448	0.3	10.3	4	-1.04378
6	0	0	15	10	383.789	1.18712	-0.587341	0.751297	1.54299	0.956515	0.935201	0.3	10.3	4	0.666592
6	0	0	15	10	600.586	0.15949	-1.63668	1.63794	-0.688609	1.30922	0.810567	0.3	10.3	4	1.96714
6	0	0	15	10	674.805	-0.209839	-0.408104	0.141718	-0.623266	-0.751297	-0.348395	0.3	10.3	4	1.54929
6	0	1	10	7	400.391	-0.0365126	-0.694669	-0.0291345	-1.06195	0.0242766	0.0145641	0.3	10.3	1	0.703706
6	1	1	10	7	300.781	-0.287471	1.0116	-0.743189	0.227128	-1.34887	0.258003	0.3	10.3	1	0.0696568
6	1	1	10	7	400.391	0.189587	1.46081	-0.0339937	-0.141718	0.588931	0.492642	0.3	10.3	1	-0.206733
6	0	1	10	7	549.805	-0.766293	0.119791	-0.630291	0.0437171	-0.326679	-0.517448	0.3	10.3	1	0.226834
6	0	1	10	7	425.781	0.174499	-0.0902687	0.23737	0.630291	-0.727216	-0.450525	0.3	10.3	1	-0.167003
6	1	1	10	7	500	-0.431203	1.20294	-2.1073	1.18845	-0.523741	0.623266	0.3	10.3	1	0.882028
6	1	1	10	7	450.195	-0.149523	1.25309	0.107205	0.894465	0.76777	1.96099	0.3	10.3	1	-0.435698
6	1	1	10	7	666.992	0.12473	-0.164485	-0.517448	-0.595697	-0.0583185	0.462401	0.3	10.3	1	0.191765
6	1	1	10	7	383.789	1.06059	1.2708	-0.161586	0.387186	-2.45755	0.0291345	0.3	10.3	1	1.17964
6	0	1	10	7	458.984	-2.10606	-0.38541	0.0242766	-1.20427	0.75949	1.3287	0.3	10.3	1	1.16463
6	0	1	10	7	483.398	-0.497126	0.741699	0.353873	1.75328	-1.3287	-0.381579	0.3	10.3	1	-0.817782
6	0	1	10	7	458.984	-0.913123	0.472714	-1.71201	-0.719347	-1.30922	0.480448	0.3	10.3	1	0.69615
6	0	1	10	7	508.789	0.204761	0.580618	0.342937	-0.462401	3.0093	-0.342937	0.3	10.3	1	0.65936
6	1	1	10	7	450.195	0.0755693	0.0219013	-0.673654	0.884643	0.989811	-0.427121	0.3	10.3	1	-1.13567
6	0	1	10	7	424.805	0.442916	0.169488	0.166572	0.5558	-0.450525	-0.216932	0.3	10.3	1	-1.57913
6	0	1	10	7	474.609	-0.357563	0.374205	1.29037	-0.392817	-0.263195	-0.258003	0.3	10.3	1	-0.617179
6	0	1	10	7	458.984	0.164485	0.139586	0.810567	0.530073	-0.75949	-0.609378	0.3	10.3	1	-0.0937993
6	1	1	10	7	725.586	0.271701	-0.515801	1.037	0.404151	-1.41404	-0.523741	0.3	10.3	1	-0.162076
6	1	1	10	7	450.195	0.0706771	0.250876	0.956515	-0.136769	-0.504973	-0.828392	0.3	10.3	1	-1.44392
6	0	1	10	7	425.781	-0.893047	-1.84569	2.6615	1.71201	-0.819426	0.186602	0.3	10.3	1	0.974327
6	0	1	10	7	632.813	-0.319442	-0.139586	0.719347	-0.0924959	-1.48776	-1.84693	0.3	10.3	1	-1.42043
6	0	1	10	7	617.188	0.276943	-0.298062	-0.582213	-0.4744	-0.673654	1.08792	0.3	10.3	1	0.36285
6	0	1	10	7	425.781	-0.694669	1.21919	-1.6737	-0.284104	2.45755	0.819426	0.3	10.3	1	-0.750575
6	1	1	10	7	650.391	0.245704	0.402394	-0.456448	-0.186602	0.0388545	1.29037	0.3	10.3	1	0.29352
6	1	1	10	7	425.781	-0.448815	0.324831	-1.02487	0.364891	0.5558	-0.819426	0.3	10.3	1	-0.341188
6	1	1	10	7	659.18	0.352058	0.717844	-0.894465	-0.0485819	-0.227128	0.703835	0.3	10.3	1	-1.08153
6	1	1	10	7	508.789	-0.292758	-0.580618	-0.0729446	1.3287	-0.232243	1.00129	0.3	10.3	1	0.171938
6	1	1	10	7	483.398	-0.490972	-0.119791	0.268401	-0.914533	0.222024	0.146674	0.3	10.3	1	0.550906
6	0	1	10	7	416.992	0.933799	1.142	0.76777	0.299945	0.284104	-0.353873	0.3	10.3	1	0.596805
6	0	1	10	7	483.398	0.0902687	0.0902687	-0.874956	0.978526	-0.107205	-0.673654	0.3	10.3	1	-0.49482
6	1	1	10	7	558.594	-1.60315	-0.314071	1.57284	1.6737	0.409855	1.39148	0.3	10.3	1	0.14734
6	0	1	10	7	400.391	3.00808	1.43627	-0.258003	0.0242766	2.6615	0.299945	0.3	10.3	1	-0.142442
6	0	1	10	7	466.797	-0.0121661	-0.0267704	0.884643	0.444631	1.02487	0.27362	0.3	10.3	1	1.67994
6	1	1	10	7	425.781	-0.725717	-0.541228	-0.828392	-0.381579	-0.0437171	-0.504973	0.3	10.3	1	-0.346574
6	0	1	10	7	350.586	0.105007	1.06059	-0.793158	-1.43755	0.242509	-0.387186	0.3	10.3	1	-1.10801
6	0	1	10	7	425.781	-0.442916	0.214928	-0.616296	-1.29037	0.819426	1.43755	0.3	10.3	1	-0.775091
6	0	1	10	7	466.797	0.490972	0.614726	-0.0680661	0.511192	-0.517448	0.315933	0.3	10.3	1	-0.357404
6	1	1	10	15	424.805	-0.0072994	-1.43627	0.837469	-0.23737	-0.0827124	-0.595697	0.3	10.3	2	-0.758661
6	1	1	10	15	383.789	-0.379796	1.07344	0.595697	-0.146674	0.166572	-0.978526	0.3	10.3	2	0.645075
6	0	1	10	15	392.578	-0.250876	-0.0804652	0.33208	0.874956	-0.17657	0.415584	0.3	10.3	2	0.0552119
6	1	1	10	15	458.984	-0.408104	0.276943	-0.935201	0.278855	0.914533	-0.575542	0.3	10.3	2	-0.590112
6	1	1	10	15	400.391	-0.114858	0.4196	0.0145641	2.6615	-1.27211	3.0093	0.3	10.3	2	0.288307
6	1	1	10	15	367.188	-1.20294	-0.988427	-0.27362	0.784601	1.43755	0.562336	0.3	10.3	2	0.103485
6	1	1	10	15	392.578	-0.220028	1.39019	-0.321297	0.935201	1.037	-0.242509	0.3	10.3	2	-0.974327
6	0	1	10	15	359.375	-1.18712	0.466693	-0.523741	-0.112118	1.22051	0.381579	0.3	10.3	2	-2.03512
6	0	1	10	15	300.781	-1.07344	-1.0116	-0.784601	2.31249	-0.793158	0.504973	0.3	10.3	2	-0.201734
